# Prescaler value (tone_index hex_value)
233	00000100
234	00000100
235	00000100
236	00000100
237	00000100
238	00000100
239	00000100
240	00000100
241	00000100
242	00000100
243	00000100
244	00000100
245	00000100
246	00000100
247	00000100
248	00000100
249	00000100
250	00000100
251	00000100
252	00000100
253	00000100
254	00000100
255	00000100
256	00000100
257	00000100
258	00000100
259	00000100
260	00000100
261	00000100
262	00000100
263	00000100
264	00000100
265	00000100
266	00000100
267	00000100
268	00000100
269	00000100
270	00000100
271	00000100
272	00000100
273	00000100
274	00000100
275	00000100
276	00000100
277	00000100
278	00000100
279	00000100
280	00000100
281	00000100
282	00000100
283	00000100
284	00000100
285	00000100
286	00000100
287	00000100
288	00000100
289	00000100
290	00000100
291	00000100
292	00000100
293	00000100
294	00000100
295	00000100
296	00000100
297	00000100
298	00000100
299	00000100
300	00000100
301	00000100
302	00000100
303	00000100
304	00000100
305	00000100
306	00000100
307	00000100
308	00000100
309	00000100
310	00000100
311	00000100
312	00000100
313	00000100
314	00000100
315	00000100
316	00000100
317	00000100
318	00000100
319	00000100
320	00000100
321	00000100
322	00000100
323	00000100
324	00000100
325	00000100
326	00000100
327	00000100
328	00000100
329	00000100
330	00000100
331	00000100
332	00000100
333	00000100
334	00000100
335	00000100
336	00000100
337	00000100
338	00000100
339	00000100
340	00000100
341	00000100
342	00000100
343	00000100
344	00000100
345	00000100
346	00000100
347	00000100
348	00000100
349	00000100
350	00000100
351	00000100
352	00000100
353	00000100
354	00000100
355	00000100
356	00000100
357	00000100
358	00000100
359	00000100
360	00000100
361	00000100
362	00000100
363	00000100
364	00000100
365	00000100
366	00000100
367	00000100
368	00000100
369	00000100
370	00000100
371	00000100
372	00000100
373	00000100
374	00000100
375	00000100
376	00000100
377	00000100
378	00000100
379	00000100
380	00000100
381	00000100
382	00000100
383	00000100
384	00000100
385	00000100
386	00000100
387	00000100
388	00000100
389	00000100
390	00000100
391	00000100
392	00000100
393	00000100
394	00000100
395	00000100
396	00000100
397	00000100
398	00000100
399	00000100
400	00000100
401	00000100
402	00000100
403	00000100
404	00000100
405	00000100
406	00000100
407	00000100
408	00000100
409	00000100
410	00000100
411	00000100
412	00000100
413	00000100
414	00000100
415	00000100
416	00000100
417	00000100
418	00000100
419	00000100
420	00000100
421	00000000
422	00000000
423	00000000
424	00000000
425	00000000
426	00000000
427	00000000
428	00000000
429	00000000
430	00000000
431	00000000
432	00000000
433	00000000
434	00000000
435	00000000
436	00000000
437	00000000
438	00000000
439	00000000
440	00000000
441	00000000
442	00000000
443	00000000
444	00000000
445	00000000
446	00000000
447	00000000
448	00000000
449	00000000
450	00000000
451	00000000
452	00000000
453	00000000
454	00000000
455	00000000
456	00000000
457	00000000
458	00000000
459	00000000
460	00000000
461	00000000
462	00000000
463	00000000
464	00000000
465	00000000
466	00000000
467	00000000
468	00000000
469	00000000
470	00000000
471	00000000
472	00000000
473	00000000
474	00000000
475	00000000
476	00000000
477	00000000
478	00000000
479	00000000
480	00000000
481	00000000
482	00000000
483	00000000
484	00000000
485	00000000
486	00000000
487	00000000
488	00000000
489	00000000
490	00000000
491	00000000
492	00000000
493	00000000
494	00000000
495	00000000
496	00000000
497	00000000
498	00000000
499	00000000
500	00000000
501	00000000
502	00000000
503	00000000
504	00000000
505	00000000
506	00000000
507	00000000
508	00000000
509	00000000
510	00000000
511	00000000
512	00000000
513	00000000
514	00000000
515	00000000
516	00000000
517	00000000
518	00000000
519	00000000
520	00000000
521	00000000
522	00000000
523	00000000
524	00000000
525	00000000
526	00000000
527	00000000
528	00000000
529	00000000
530	00000000
531	00000000
532	00000000
533	00000000
534	00000000
535	00000000
536	00000000
537	00000000
538	00000000
539	00000000
540	00000000
541	00000000
542	00000000
543	00000000
544	00000000
545	00000000
546	00000000
547	00000000
548	00000000
549	00000000
550	00000000
551	00000000
552	00000000
553	00000000
554	00000000
555	00000000
556	00000000
557	00000000
558	00000000
559	00000000
560	00000000
561	00000000
562	00000000
563	00000000
564	00000000
565	00000000
566	00000000
567	00000000
568	00000000
569	00000000
570	00000000
571	00000000
572	00000000
573	00000000
574	00000000
575	00000000
576	00000000
577	00000000
578	00000000
579	00000000
580	00000000
581	00000000
582	00000000
583	00000000
584	00000000
585	00000000
586	00000000
587	00000000
588	00000000
589	00000000
590	00000000
591	00000000
592	00000000
593	00000000
594	00000000
595	00000000
596	00000000
597	00000000
598	00000000
599	00000000
600	00000000
601	00000000
602	00000000
603	00000000
604	00000000
605	00000000
606	00000000
607	00000000
608	00000000
609	00000000
610	00000000
611	00000000
612	00000000
613	00000000
614	00000000
615	00000000
616	00000000
617	00000000
618	00000000
619	00000000
620	00000000
621	00000000
622	00000000
623	00000000
624	00000000
625	00000000
626	00000000
627	00000000
628	00000000
629	00000000
630	00000000
631	00000000
632	00000000
633	00000000
634	00000000
635	00000000
636	00000000
637	00000000
638	00000000
639	00000000
640	00000000
641	00000000
642	00000000
643	00000000
644	00000000
645	00000000
646	00000000
647	00000000
648	00000000
649	00000000
650	00000000
651	00000000
652	00000000
653	00000000
654	00000000
655	00000000
656	00000000
657	00000000
658	00000000
659	00000000
660	00000000
661	00000000
662	00000000
663	00000000
664	00000000
665	00000000
666	00000000
667	00000000
668	00000000
669	00000000
670	00000000
671	00000000
672	00000000
673	00000000
674	00000000
675	00000000
676	00000000
677	00000000
678	00000000
679	00000000
680	00000000
681	00000000
682	00000000
683	00000000
684	00000000
685	00000000
686	00000000
687	00000000
688	00000000
689	00000000
690	00000000
691	00000000
692	00000000
693	00000000
694	00000000
695	00000000
696	00000000
697	00000000
698	00000000
699	00000000
700	00000000
701	00000000
702	00000000
703	00000000
704	00000000
705	00000000
706	00000000
707	00000000
708	00000000
709	00000000
710	00000000
711	00000000
712	00000000
713	00000000
714	00000000
715	00000000
716	00000000
717	00000000
718	00000000
719	00000000
720	00000000
721	00000000
722	00000000
723	00000000
724	00000000
725	00000000
726	00000000
727	00000000
728	00000000
729	00000000
730	00000000
731	00000000
732	00000000
733	00000000
734	00000000
735	00000000
736	00000000
737	00000000
738	00000000
739	00000000
740	00000000
741	00000000
742	00000000
743	00000000
744	00000000
745	00000000
746	00000000
747	00000000
748	00000000
749	00000000
750	00000000
751	00000000
752	00000000
753	00000000
754	00000000
755	00000000
756	00000000
757	00000000
758	00000000
759	00000000
760	00000000
761	00000000
762	00000000
763	00000000
764	00000000
765	00000000
766	00000000
767	00000000
768	00000000
769	00000000
770	00000000
771	00000000
772	00000000
773	00000000
774	00000000
775	00000000
776	00000000
777	00000000
778	00000000
779	00000000
780	00000000
781	00000000
782	00000000
783	00000000
784	00000000
785	00000000
786	00000000
787	00000000
788	00000000
789	00000000
790	00000000
791	00000000
792	00000000
793	00000000
794	00000000
795	00000000
796	00000000
797	00000000
798	00000000
799	00000000
800	00000000
801	00000000
802	00000000
803	00000000
804	00000000
805	00000000
806	00000000
807	00000000
808	00000000
809	00000000
810	00000000
811	00000000
812	00000000
813	00000000
814	00000000
815	00000000
816	00000000
817	00000000
818	00000000
819	00000000
820	00000000
821	00000000
822	00000000
823	00000000
824	00000000
825	00000000
826	00000000
827	00000000
828	00000000
829	00000000
830	00000000
831	00000000
832	00000000
833	00000000
834	00000000
835	00000000
836	00000000
837	00000000
838	00000000
839	00000000
840	00000000
841	00000000
842	00000000
843	00000000
844	00000000
845	00000000
846	00000000
847	00000000
848	00000000
849	00000000
850	00000000
851	00000000
852	00000000
853	00000000
854	00000000
855	00000000
856	00000000
857	00000000
858	00000000
859	00000000
860	00000000
861	00000000
862	00000000
863	00000000
864	00000000
865	00000000
866	00000000
867	00000000
868	00000000
869	00000000
870	00000000
871	00000000
872	00000000
873	00000000
874	00000000
875	00000000
876	00000000
877	00000000
878	00000000
879	00000000
880	00000000
881	00000000
882	00000000
883	00000000
884	00000000
885	00000000
886	00000000
887	00000000
888	00000000
889	00000000
890	00000000
891	00000000
892	00000000
893	00000000
894	00000000
895	00000000
896	00000000
897	00000000
898	00000000
899	00000000
900	00000000
901	00000000
902	00000000
903	00000000
904	00000000
905	00000000
906	00000000
907	00000000
908	00000000
909	00000000
910	00000000
911	00000000
912	00000000
913	00000000
914	00000000
915	00000000
916	00000000
917	00000000
918	00000000
919	00000000
920	00000000
921	00000000
922	00000000
923	00000000
924	00000000
925	00000000
926	00000000
927	00000000
928	00000000
929	00000000
930	00000000
931	00000000
932	00000000
933	00000000
934	00000000
935	00000000
936	00000000
937	00000000
938	00000000
939	00000000
940	00000000
941	00000000
942	00000000
943	00000000
944	00000000
945	00000000
946	00000000
947	00000000
948	00000000
949	00000000
950	00000000
951	00000000
952	00000000
953	00000000
954	00000000
955	00000000
956	00000000
957	00000000
958	00000000
959	00000000
960	00000000
961	00000000
962	00000000
963	00000000
964	00000000
965	00000000
966	00000000
967	00000000
968	00000000
969	00000000
970	00000000
971	00000000
972	00000000
973	00000000
974	00000000
975	00000000
976	00000000
977	00000000
978	00000000
979	00000000
980	00000000
981	00000000
982	00000000
983	00000000
984	00000000
985	00000000
986	00000000
987	00000000
988	00000000
989	00000000
990	00000000
991	00000000
992	00000000
993	00000000
994	00000000
995	00000000
996	00000000
997	00000000
998	00000000
999	00000000
1000	00000000
1001	00000000
1002	00000000
1003	00000000
1004	00000000
1005	00000000
1006	00000000
1007	00000000
1008	00000000
1009	00000000
1010	00000000
1011	00000000
1012	00000000
1013	00000000
1014	00000000
1015	00000000
1016	00000000
1017	00000000
1018	00000000
1019	00000000
1020	00000000
1021	00000000
1022	00000000
1023	00000000
1024	00000000
1025	00000000
1026	00000000
1027	00000000
1028	00000000
1029	00000000
1030	00000000
1031	00000000
1032	00000000
1033	00000000
1034	00000000
1035	00000000
1036	00000000
1037	00000000
1038	00000000
1039	00000000
1040	00000000
1041	00000000
1042	00000000
1043	00000000
1044	00000000
1045	00000000
1046	00000000
1047	00000000
1048	00000000
1049	00000000
1050	00000000
1051	00000000
1052	00000000
1053	00000000
1054	00000000
1055	00000000
1056	00000000
1057	00000000
1058	00000000
1059	00000000
1060	00000000
1061	00000000
1062	00000000
1063	00000000
1064	00000000
1065	00000000
1066	00000000
1067	00000000
1068	00000000
1069	00000000
1070	00000000
1071	00000000
1072	00000000
1073	00000000
1074	00000000
1075	00000000
1076	00000000
1077	00000000
1078	00000000
1079	00000000
1080	00000000
1081	00000000
1082	00000000
1083	00000000
1084	00000000
1085	00000000
1086	00000000
1087	00000000
1088	00000000
1089	00000000
1090	00000000
1091	00000000
1092	00000000
1093	00000000
1094	00000000
1095	00000000
1096	00000000
1097	00000000
1098	00000000
1099	00000000
1100	00000000
1101	00000000
1102	00000000
1103	00000000
1104	00000000
1105	00000000
1106	00000000
1107	00000000
1108	00000000
1109	00000000
1110	00000000
1111	00000000
1112	00000000
1113	00000000
1114	00000000
1115	00000000
1116	00000000
1117	00000000
1118	00000000
1119	00000000
1120	00000000
1121	00000000
1122	00000000
1123	00000000
1124	00000000
1125	00000000
1126	00000000
1127	00000000
1128	00000000
1129	00000000
1130	00000000
1131	00000000
1132	00000000
1133	00000000
1134	00000000
1135	00000000
1136	00000000
1137	00000000
1138	00000000
1139	00000000
1140	00000000
1141	00000000
1142	00000000
1143	00000000
1144	00000000
1145	00000000
1146	00000000
1147	00000000
1148	00000000
1149	00000000
1150	00000000
1151	00000000
1152	00000000
1153	00000000
1154	00000000
